customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_limit,credit_utilization_ratio,num_open_loan,repayment_history_score,dpd_last_3_month,num_hard_inquiry_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST_04888,59,Female,Semi-Urban,58787,29703,446620,56892,1.2,3,94,37,4,44710,138559,908329,16,stable
CUST_04889,51,Male,Rural,233551,128900,87956,145218,0.6056824911512347,5,16,8,2,71062,215124,646842,33,stable
CUST_04890,44,Female,Urban,166785,61705,492302,512747,0.9601265341386688,3,70,89,1,48649,321875,861629,54,stable
CUST_04891,21,Male,Semi-Urban,28975,20062,341547,841542,0.40585853112500625,3,15,68,1,71820,282031,112797,16,stable
CUST_04892,31,Female,Urban,26958,16730,179091,710289,0.2521382141635306,5,98,33,0,78926,400439,113313,44,stable
CUST_04893,41,Female,Urban,111978,50005,262527,629161,0.4172652151039241,3,15,52,4,42614,496159,527935,19,stable
CUST_04894,24,Female,Semi-Urban,229422,128958,24108,592953,0.0406575226029719,6,79,2,1,70745,129857,389666,52,stable
CUST_04895,27,Female,Semi-Urban,26647,11365,444281,244995,1.2,2,32,17,2,19610,383400,837283,46,stable
CUST_04896,46,Female,Urban,99031,29690,242811,439615,0.5523264674772244,5,68,29,2,85853,207206,518263,38,stable
CUST_04897,32,Male,Urban,224687,62841,203866,158101,1.2,4,5,63,5,70992,421792,396366,15,decrease
CUST_04898,51,Male,Urban,296120,102158,143023,401644,0.35609395384967785,5,76,14,5,92140,499053,219259,58,stable
CUST_04899,37,Male,Rural,166751,108032,417286,432246,0.9653900787977217,1,27,77,3,64448,257315,390780,36,decrease
CUST_04900,53,Female,Rural,229499,89015,211770,376977,0.5617584096642501,2,81,42,1,7366,356345,454057,32,stable
CUST_04901,31,Female,Urban,204874,133855,69277,211920,0.3269016610041525,6,50,67,4,30147,9486,496466,4,stable
CUST_04902,48,Female,Rural,245761,147223,481102,359836,1.2,6,98,88,2,2577,493844,598555,50,stable
CUST_04903,52,Male,Urban,70095,35289,348690,763367,0.4567789804903801,7,15,83,1,26214,183983,762069,26,stable
CUST_04904,21,Male,Urban,291427,189051,52232,688707,0.07584066954452329,2,80,87,3,82574,267358,917159,14,stable
CUST_04905,48,Male,Semi-Urban,228141,67240,78550,414788,0.18937384880951233,4,80,22,5,94144,405750,586066,49,increase
CUST_04906,27,Female,Urban,220590,52524,34283,722979,0.04741908132877995,2,99,63,5,92256,365904,476544,17,increase
CUST_04907,22,Female,Semi-Urban,181484,104387,164093,383501,0.42788154398554373,2,90,24,3,7237,106021,569369,6,stable
CUST_04908,44,Male,Semi-Urban,54448,35538,455869,441801,1.0318423905785636,2,34,19,1,51877,495313,877879,47,stable
CUST_04909,24,Male,Urban,56787,22234,468720,792581,0.5913843506215768,4,27,77,0,97469,304475,214265,6,stable
CUST_04910,39,Male,Rural,78759,15935,436705,943987,0.46261759960677423,4,80,59,1,56590,106987,442304,1,increase
CUST_04911,46,Male,Urban,270369,157669,47852,332018,0.14412471612984837,4,66,33,2,65674,290722,175005,56,stable
CUST_04912,31,Female,Urban,190614,72904,234852,349043,0.6728454660314058,6,95,80,1,61642,93389,618944,52,stable
CUST_04913,31,Male,Rural,156388,77069,303793,759850,0.3998065407646246,2,43,45,1,42346,427332,626129,0,stable
CUST_04914,23,Female,Semi-Urban,41858,12754,470254,349052,1.2,5,70,22,2,62635,92820,539041,11,stable
CUST_04915,32,Female,Rural,127626,69002,422331,764966,0.5520912040535135,5,6,15,3,16543,197,189287,37,stable
CUST_04916,23,Female,Urban,76527,35657,52509,166169,0.3159975687402584,1,77,7,4,60070,52127,473968,41,stable
CUST_04917,47,Female,Urban,225428,48254,449825,515328,0.8728906638102335,5,72,36,2,95206,295205,562847,5,increase
CUST_04918,22,Female,Rural,190915,38766,496389,542174,0.9155529405688948,3,55,1,3,73077,71258,68217,4,stable
CUST_04919,36,Female,Rural,188077,78779,385212,236226,1.2,5,43,67,1,90479,430215,621694,26,stable
CUST_04920,22,Male,Rural,265442,74846,271804,703810,0.38618945454028786,4,49,21,4,53788,57875,786925,36,stable
CUST_04921,50,Male,Semi-Urban,162429,106036,138869,793054,0.17510661316883844,7,48,2,5,14226,228432,465966,45,stable
CUST_04922,40,Male,Rural,110816,27945,225513,275864,0.8174789026476814,6,4,55,3,66511,205324,672416,43,stable
CUST_04923,58,Male,Urban,100159,55898,142248,625294,0.22748978880334692,3,16,54,4,95957,169708,355247,56,stable
CUST_04924,48,Female,Rural,60627,22733,198981,931477,0.21361880110834727,2,14,45,1,68092,262998,304663,33,stable
CUST_04925,45,Male,Urban,276266,184403,217489,145305,1.2,4,12,11,1,64824,285626,515128,55,stable
CUST_04926,52,Female,Semi-Urban,296377,78974,145200,678591,0.21397277594309386,5,0,78,1,13528,309023,961347,35,stable
CUST_04927,30,Male,Semi-Urban,166334,97947,249403,184154,1.2,6,87,57,5,25692,281426,260553,57,stable
CUST_04928,53,Male,Rural,21555,14649,449253,251686,1.2,2,14,27,2,6400,186028,292143,54,stable
CUST_04929,33,Female,Urban,198003,134342,83514,271053,0.3081094841230313,1,42,28,5,45028,413261,97337,17,stable
CUST_04930,57,Female,Semi-Urban,210632,69108,338122,493640,0.684956648569808,4,17,32,1,86385,66256,552131,45,stable
CUST_04931,36,Male,Rural,106001,36913,306063,472109,0.6482888485498053,3,16,36,2,91488,255986,154029,47,stable
CUST_04932,42,Male,Semi-Urban,91355,25099,302775,158289,1.2,4,61,59,0,72921,70202,528504,56,stable
CUST_04933,40,Female,Rural,142502,55051,469092,609086,0.7701572520136729,7,75,64,2,31193,353650,877674,24,stable
CUST_04934,47,Female,Urban,124029,67105,494279,388307,1.2,3,80,61,4,38113,5542,406834,50,decrease
CUST_04935,36,Female,Rural,271445,55748,114833,677153,0.16958205900291368,3,36,21,0,95585,304244,743902,56,stable
CUST_04936,54,Female,Urban,178654,93820,400878,518727,0.7728111318670514,1,13,9,5,45780,125702,79278,56,stable
CUST_04937,52,Female,Semi-Urban,203889,42595,313365,781962,0.4007419797892992,7,58,58,0,94748,79552,788453,23,stable
CUST_04938,46,Female,Urban,232614,124146,394453,941056,0.4191599649755169,3,35,87,1,13526,184911,148604,59,stable
CUST_04939,45,Female,Urban,198686,123227,459756,556734,0.8258090937503367,2,40,21,5,44731,263340,668985,20,stable
CUST_04940,22,Female,Semi-Urban,211813,80505,254118,853107,0.29787353755156154,3,77,30,5,31503,121475,679699,58,stable
CUST_04941,32,Female,Urban,266559,107506,188286,515063,0.36555916460704807,6,78,17,4,53342,86994,351533,14,stable
CUST_04942,29,Female,Urban,143642,80989,114505,490593,0.23340121037193765,3,7,59,3,44662,122573,157781,12,stable
CUST_04943,32,Male,Rural,276267,167041,289905,766483,0.37822756669097685,6,71,76,0,58603,249607,178968,59,stable
CUST_04944,46,Female,Urban,140612,98403,41460,832896,0.04977812355924389,3,75,68,4,45408,305121,955416,11,stable
CUST_04945,29,Female,Rural,49677,23363,132758,941362,0.14102757493929008,4,91,41,5,80294,114710,888836,2,stable
CUST_04946,30,Male,Urban,49834,31260,420226,749659,0.560556199552063,3,69,83,3,46246,441878,75378,46,stable
CUST_04947,52,Female,Semi-Urban,174860,39878,162836,985896,0.1651654941291982,4,36,6,3,39884,372718,864151,7,stable
CUST_04948,54,Male,Urban,175913,44601,435205,153444,1.2,7,58,56,3,26422,436120,559801,34,stable
CUST_04949,40,Female,Urban,227017,144203,308158,330826,0.9314805970510177,6,62,71,5,63396,211450,229468,14,decrease
CUST_04950,59,Male,Urban,195341,76029,423945,83509,1.2,7,18,7,2,71370,142333,559394,12,stable
CUST_04951,22,Female,Rural,224531,70284,199307,684452,0.29119207774979106,7,64,59,1,54395,412765,346643,51,stable
CUST_04952,21,Male,Semi-Urban,241007,97033,455999,844635,0.5398769882848804,4,91,54,0,23881,218178,928050,1,stable
CUST_04953,56,Male,Semi-Urban,216427,100164,138989,643072,0.2161328747014331,5,84,86,0,73350,324953,309653,14,stable
CUST_04954,44,Female,Urban,185814,67274,104082,533571,0.19506682334684605,1,57,14,0,2247,403663,223697,59,stable
CUST_04955,47,Female,Urban,147063,43946,365662,441139,0.828904268269185,1,90,31,1,36551,189604,705077,55,increase
CUST_04956,22,Male,Rural,92643,20242,197847,761326,0.25987159245842123,6,32,62,3,12676,82900,299695,35,stable
CUST_04957,51,Male,Semi-Urban,204553,119416,363054,369268,0.9831721134785576,6,12,16,4,80686,262846,490523,18,stable
CUST_04958,34,Male,Urban,249984,162986,372390,143371,1.2,1,53,76,1,46785,186148,78999,15,stable
CUST_04959,22,Female,Urban,266289,55549,343006,635871,0.539427022147574,3,44,36,1,44155,64884,295355,57,stable
CUST_04960,49,Male,Semi-Urban,244976,91800,136425,717978,0.1900127859070891,5,23,38,2,56681,251673,807780,44,stable
CUST_04961,35,Male,Urban,234650,151661,349434,363954,0.9601048484149096,6,50,90,3,28284,204457,86603,4,decrease
CUST_04962,32,Male,Urban,182155,38313,275392,415454,0.6628700168971775,5,34,90,3,13652,494536,943017,48,stable
CUST_04963,57,Male,Semi-Urban,167864,94967,213556,658147,0.3244807011199626,1,98,80,0,6255,413049,219962,21,stable
CUST_04964,48,Female,Rural,101117,32524,18540,248483,0.07461275016801955,1,54,86,1,9740,467689,83787,42,stable
CUST_04965,40,Female,Urban,169987,99700,398463,607455,0.6559547620811418,1,85,31,3,76139,288569,85469,39,stable
CUST_04966,59,Male,Urban,125923,67952,15650,655134,0.023888242710651562,4,14,53,1,70911,216859,482285,44,stable
CUST_04967,44,Female,Semi-Urban,100090,67120,43864,753206,0.05823639216894183,7,72,33,3,43058,388270,735786,21,stable
CUST_04968,41,Female,Semi-Urban,204480,72245,201487,251275,0.8018585215401453,6,65,29,3,1992,74550,232789,26,stable
CUST_04969,30,Male,Rural,25189,6946,54575,292910,0.18632003004335804,4,87,16,4,95810,199527,881134,42,increase
CUST_04970,34,Male,Rural,127520,57067,357581,644062,0.5551965494005235,3,56,21,0,75430,117280,572320,6,stable
CUST_04971,57,Female,Urban,222850,154304,201211,580021,0.3469029569619031,7,66,18,0,31843,360828,689576,30,stable
CUST_04972,38,Female,Rural,260214,57301,38987,865989,0.04502020233513359,2,92,40,3,15905,35479,769692,57,increase
CUST_04973,44,Male,Rural,74305,21488,167322,203622,0.821728496920765,4,19,61,0,31726,497689,452053,58,stable
CUST_04974,34,Male,Rural,216833,136309,445361,184945,1.2,5,32,3,3,86719,209759,76469,15,stable
CUST_04975,54,Male,Urban,28670,15572,58180,994170,0.05852117847048292,4,71,43,4,76832,325512,467350,49,stable
CUST_04976,32,Male,Rural,116746,48152,495552,625753,0.7919290838397898,7,55,75,1,26144,494193,569717,46,stable
CUST_04977,42,Male,Rural,62675,28005,498256,166585,1.2,7,55,44,0,35607,410469,165624,39,stable
CUST_04978,26,Female,Rural,139303,45677,404662,69836,1.2,5,63,63,3,34993,96019,663794,24,decrease
CUST_04979,56,Male,Semi-Urban,91922,62619,217967,362554,0.6011987179840796,5,47,87,1,63045,402809,127532,28,stable
CUST_04980,56,Male,Rural,233471,86738,417619,866258,0.4820954034479335,4,27,87,3,23951,449253,713979,58,stable
CUST_04981,42,Male,Rural,298836,116526,394181,270687,1.2,7,26,64,0,45436,374861,402330,21,stable
CUST_04982,34,Male,Semi-Urban,59566,25883,190078,474783,0.4003471059410299,6,81,10,1,67566,456508,558740,30,stable
CUST_04983,36,Female,Semi-Urban,102459,31436,347814,350263,0.9930081110479839,7,13,13,3,47219,18074,984468,46,stable
CUST_04984,56,Female,Urban,141997,42349,220685,501182,0.44032906209720224,4,3,67,4,84915,436619,966825,24,stable
CUST_04985,45,Female,Urban,134777,67431,155342,793282,0.1958219145272425,1,4,6,0,82773,355840,920718,3,stable
CUST_04986,52,Female,Semi-Urban,197137,115788,146120,586898,0.2489700084171355,7,75,22,4,60670,495662,224036,41,stable
CUST_04987,53,Female,Urban,217156,125100,430092,871668,0.4934126295791517,7,95,80,2,30524,173599,174961,4,stable
CUST_04988,56,Female,Rural,85537,41297,37608,198279,0.18967212866718108,7,3,8,0,98393,75211,132372,33,stable
CUST_04989,40,Male,Urban,299585,155622,143283,234520,0.6109628176701347,5,84,0,5,53398,134653,704950,23,stable
CUST_04990,38,Male,Rural,164697,79358,175939,440189,0.39968967875162714,3,14,21,4,46239,246449,218962,1,stable
CUST_04991,58,Male,Rural,292609,186527,140146,984557,0.1423442218175281,2,40,66,1,48384,154361,343890,33,stable
CUST_04992,23,Female,Rural,147339,58010,387979,851732,0.4555176980552568,4,55,63,1,83081,481699,865977,41,stable
CUST_04993,43,Female,Semi-Urban,63892,16717,317090,932805,0.3399317113437428,1,95,71,3,52079,236064,743668,42,increase
CUST_04994,52,Female,Urban,156698,65460,401700,562658,0.7139327975430901,2,51,45,1,47479,238380,721000,10,stable
CUST_04995,36,Male,Urban,202385,128594,393571,57626,1.2,3,99,15,3,3269,132783,572502,4,stable
CUST_04996,25,Female,Semi-Urban,142818,92887,102622,918882,0.11168136931619076,7,10,73,5,71153,474326,772405,17,stable
CUST_04997,24,Male,Semi-Urban,299122,147988,312507,895057,0.34914759618661156,4,18,17,4,18648,462791,361376,23,stable
CUST_04998,41,Female,Urban,255998,59166,110511,311231,0.3550770970758054,1,86,79,4,45100,397964,602543,5,increase
CUST_04999,34,Male,Semi-Urban,293103,164482,264624,868821,0.3045782733152168,1,11,68,2,52241,22629,526107,32,stable
CUST_05000,59,Female,Semi-Urban,264026,139016,358987,441739,0.8126676612207661,7,49,67,5,77180,365357,511063,44,decrease
CUST_05001,51,Male,Rural,163033,69426,256212,256928,0.9972132270519367,4,76,61,1,57729,416595,615401,22,stable
CUST_05002,34,Male,Rural,74423,20950,120318,642653,0.1872207863341492,5,59,9,0,26159,249082,206866,19,stable
CUST_05003,26,Female,Rural,177582,89365,380053,861500,0.4411526407428903,4,10,34,0,15563,194102,190447,14,stable
CUST_05004,32,Female,Semi-Urban,281781,124307,365297,350766,1.0414264780508944,1,56,88,2,63140,330581,362305,30,stable
CUST_05005,36,Male,Semi-Urban,76479,17606,174480,866652,0.2013264839866521,6,89,75,2,33964,366185,599560,12,increase
CUST_05006,37,Female,Rural,165482,66011,274436,703575,0.3900593398003056,3,47,71,1,1889,413296,941493,50,stable
CUST_05007,43,Female,Rural,93052,62284,109690,808488,0.13567300937057816,3,68,64,5,80154,268527,206667,24,stable
CUST_05008,34,Male,Urban,270042,109566,187422,919169,0.20390374349004373,3,52,80,5,23625,400822,402197,44,stable
CUST_05009,27,Male,Rural,32119,13319,310902,58969,1.2,1,46,16,0,28595,436065,844287,38,stable
CUST_05010,52,Male,Rural,26482,12677,239176,175135,1.2,4,34,43,0,42871,486396,750006,32,stable
CUST_05011,35,Female,Urban,144726,50446,213627,517550,0.4127659163365858,4,50,3,0,6114,180833,935381,3,stable
CUST_05012,37,Male,Urban,74072,17537,156432,913141,0.17131198796242858,4,100,71,5,30438,103598,558022,24,increase
CUST_05013,54,Female,Urban,233044,116669,468002,434629,1.0767850281504456,5,60,9,3,65011,198719,293434,47,stable
CUST_05014,25,Female,Urban,200133,89566,207781,505846,0.4107594010825429,5,14,24,1,90592,241341,663900,42,stable
CUST_05015,47,Male,Semi-Urban,233248,126332,245033,860438,0.284777055406665,7,23,25,5,33119,225424,197838,0,stable
CUST_05016,43,Female,Urban,140379,61514,348693,343406,1.0153957706038916,4,9,36,5,30650,229401,85733,6,stable
CUST_05017,34,Female,Urban,248573,80454,481483,784322,0.6138843485201231,7,45,79,5,55526,266678,104873,39,stable
CUST_05018,35,Male,Semi-Urban,211747,83044,201740,284032,0.7102720820189274,7,74,63,2,45173,294762,789850,35,stable
CUST_05019,53,Male,Urban,252051,52111,297158,929079,0.31984147742011176,5,18,75,0,88915,248281,904802,0,stable
CUST_05020,51,Female,Urban,138795,38526,300497,226838,1.2,5,95,34,4,73929,369482,649127,24,increase
CUST_05021,55,Male,Urban,120352,71369,352190,849346,0.4146602209229219,4,41,36,4,15512,14149,481976,14,stable
CUST_05022,37,Male,Semi-Urban,218732,145639,396093,998251,0.3967869804287699,7,17,11,3,81407,132154,605533,30,stable
CUST_05023,48,Female,Rural,171241,65510,303735,91862,1.2,4,5,34,2,6017,151068,724400,55,stable
CUST_05024,39,Male,Urban,78339,51995,417522,639529,0.6528585881171926,1,15,4,5,87974,157508,106522,27,stable
CUST_05025,43,Male,Urban,39333,20364,493761,680363,0.7257317049868967,4,92,16,5,7052,339278,964103,49,stable
CUST_05026,52,Female,Urban,256360,87221,411356,88540,1.2,6,24,25,3,24816,483357,608339,32,stable
CUST_05027,33,Female,Urban,103585,51779,28969,949910,0.030496573359581433,4,69,26,3,12215,287686,886047,42,stable
CUST_05028,40,Female,Semi-Urban,190058,114805,415240,153268,1.2,4,49,72,5,95498,455077,133860,11,decrease
CUST_05029,55,Male,Rural,245625,145636,126483,214120,0.5907108163646554,7,33,3,2,46977,443074,235481,41,stable
CUST_05030,25,Male,Urban,228731,146971,217202,492048,0.4414244138783208,6,83,52,0,15738,258392,216362,43,stable
CUST_05031,29,Female,Urban,116588,69205,318419,831663,0.38287022507914864,4,55,89,1,27621,35717,630479,50,stable
CUST_05032,49,Male,Semi-Urban,174897,95803,303228,720424,0.42090213540914795,6,61,33,5,66318,408555,55680,30,stable
CUST_05033,26,Male,Rural,247595,97020,96196,180639,0.5325317345645182,7,4,58,5,70986,443408,278785,57,stable
CUST_05034,45,Male,Rural,99327,28791,300844,885393,0.33978583521667777,2,12,30,0,27293,239441,76401,49,stable
CUST_05035,51,Male,Rural,124140,31820,97926,638571,0.15335178077300723,2,65,78,3,17807,152515,483301,19,stable
CUST_05036,42,Female,Urban,268563,162839,106535,654808,0.1626965461631501,3,28,15,2,96993,479011,250565,4,stable
CUST_05037,22,Female,Urban,196739,114770,171468,115191,1.2,4,70,61,1,36544,23380,359014,58,stable
CUST_05038,25,Male,Urban,116953,75694,318289,346604,0.9183073478667297,5,57,31,0,79033,69506,523671,54,stable
CUST_05039,47,Male,Semi-Urban,283389,66688,322503,674225,0.47833141755348735,6,26,44,3,6727,132483,901102,23,stable
CUST_05040,45,Male,Semi-Urban,207749,107541,383769,919691,0.41728036916747036,6,23,9,5,4604,101071,818971,58,stable
CUST_05041,28,Female,Semi-Urban,178761,100147,124790,651343,0.19158876352398047,2,55,1,5,79159,311511,396160,6,stable
CUST_05042,21,Female,Urban,39522,16056,405972,444906,0.9124893797790994,6,36,23,0,65569,221061,873573,0,stable
CUST_05043,40,Female,Urban,260520,121327,460485,416913,1.1045110130890619,2,21,87,2,60752,318815,547837,8,stable
CUST_05044,43,Female,Urban,51935,23281,349475,444020,0.7870704022341336,1,89,8,2,95468,275790,311091,13,stable
CUST_05045,52,Female,Rural,61102,25508,71378,172080,0.4147954439795444,7,94,63,5,51431,27035,924235,51,stable
CUST_05046,31,Male,Semi-Urban,44729,15445,349962,177139,1.2,5,88,4,1,98532,90438,128133,12,stable
CUST_05047,59,Male,Semi-Urban,92797,64447,308405,758623,0.40653262555973124,6,66,74,4,69866,96805,350292,37,stable
CUST_05048,44,Female,Rural,271486,174208,375667,534919,0.7022876360720034,5,58,57,5,75906,214358,995297,46,stable
CUST_05049,31,Female,Rural,208409,123646,481395,455599,1.0566199662422437,2,83,61,5,44678,42264,491995,29,decrease
CUST_05050,49,Male,Rural,232533,144387,166907,863106,0.1933794922060558,6,73,74,3,98429,407642,858686,5,stable
CUST_05051,46,Female,Urban,59548,36840,87455,539198,0.1621945927099136,7,81,44,4,62784,295816,305093,0,stable
CUST_05052,36,Male,Rural,261358,62043,236485,416585,0.5676752643518129,1,96,37,5,40684,74668,307363,15,increase
CUST_05053,55,Female,Urban,230924,112547,228490,736724,0.3101432829662126,3,94,44,1,62368,474145,379578,24,stable
CUST_05054,40,Male,Urban,295124,128482,456850,50623,1.2,4,45,61,2,36894,135359,135700,14,stable
CUST_05055,23,Female,Semi-Urban,116533,34886,77647,146935,0.5284445503113622,7,27,12,3,66763,70226,914039,54,stable
CUST_05056,21,Male,Rural,30711,10153,272236,983618,0.2767700469084543,5,10,32,5,61523,448849,972412,55,stable
CUST_05057,21,Male,Urban,126106,34130,335147,386032,0.8681845028391428,7,68,67,0,77824,426209,989164,30,stable
CUST_05058,37,Female,Urban,293975,128363,215881,841286,0.2566083353342383,4,83,69,4,77019,229448,111561,24,stable
CUST_05059,22,Female,Rural,258377,84790,199341,224971,0.886074205119771,4,19,1,0,46454,166964,900048,37,stable
